name,B_hs_engaged,C_hs_engaged,all_hs_engaged,iplddt,pae,pde
binder01367_CD20_46-217,0.4418604651162791,0.0,0.2209302325581395,0.6340875885588058,9.78794313115733,6.860755977886064
binder01368_CD20_46-217,0.8372093023255814,0.2325581395348837,0.5348837209302325,0.6007969260893085,15.439089895730996,11.349724786827364
binder01369_CD20_46-217,0.8604651162790697,0.2325581395348837,0.5465116279069767,0.581105237255002,8.452689787069449,5.82482063579864
binder01370_CD20_46-217,0.6511627906976745,0.0,0.3255813953488372,0.6885603942252971,17.310461027432332,13.514248434421235
binder01371_CD20_46-217,0.0,0.3488372093023256,0.1744186046511628,0.6302085159854456,16.997921675101093,14.353927283451474
binder01372_CD20_46-217,0.8604651162790697,0.2325581395348837,0.5465116279069767,0.6154095073963733,8.100768154317683,5.441019762174886
binder01373_CD20_46-217,0.813953488372093,0.2093023255813953,0.5116279069767442,0.634694071298235,12.065833627700806,8.455331031799316
binder01374_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.6000059011370636,9.491646507071712,6.23279957789712
binder01375_CD20_46-217,0.0,0.4186046511627907,0.2093023255813953,0.6242193178488658,13.861027459629248,11.93756001112891
binder01376_CD20_46-217,0.3953488372093023,0.0,0.1976744186046511,0.6580746732652187,6.710131868337974,5.062225858370463
binder01377_CD20_46-217,0.2325581395348837,0.8604651162790697,0.5465116279069767,0.5464244231139079,20.16742356951365,15.269379670034626
binder01378_CD20_46-217,0.2093023255813953,0.0,0.1046511627906976,0.6465599678811573,3.646713576818768,2.301642643777948
binder01379_CD20_46-217,0.5116279069767442,0.0,0.2558139534883721,0.5824695120637233,16.570198772023026,12.237296095172178
binder01380_CD20_46-217,0.6511627906976745,0.0,0.3255813953488372,0.6038251302781559,17.06010811096799,12.869601450135224
binder01381_CD20_46-217,0.2558139534883721,0.0,0.127906976744186,0.5045872566600641,10.64370601933177,8.362654592932724
binder01382_CD20_46-217,0.2325581395348837,0.8372093023255814,0.5348837209302325,0.662269981235874,9.975941767521713,6.874841831406087
binder01383_CD20_46-217,0.4418604651162791,0.0,0.2209302325581395,0.7371767699718476,9.466728196880682,6.65043761478207
binder01384_CD20_46-217,0.5116279069767442,0.0232558139534883,0.2674418604651162,0.6400749639228538,14.45017417403292,10.687988458586132
binder01385_CD20_46-217,0.3255813953488372,0.0,0.1627906976744186,0.8268576369566076,4.163888349677578,2.473505757071756
binder01386_CD20_46-217,0.0,0.3255813953488372,0.1627906976744186,0.7044688214858373,8.967181679937575,6.966999822192722
binder01387_CD20_46-217,0.3488372093023256,0.0,0.1744186046511628,0.6800288626125881,16.389742563848625,13.936352808181551
binder01388_CD20_46-217,0.0,0.3488372093023256,0.1744186046511628,0.6812449212257679,5.80980036881837,3.617142209952528
binder01389_CD20_46-217,0.3720930232558139,0.0,0.1860465116279069,0.6975360831549001,12.41609895085714,9.863832973572144
binder01390_CD20_46-217,0.2790697674418604,0.0,0.1395348837209302,0.6465528545708492,10.74422491038287,8.267873605092367
binder01391_CD20_46-217,0.5348837209302325,0.2558139534883721,0.3953488372093023,0.6280377757722053,22.05164859949616,16.74892377112196
binder01392_CD20_46-217,0.2325581395348837,0.0,0.1162790697674418,0.6435901790857315,14.007899198375764,11.208496422064108
binder01393_CD20_46-217,0.4186046511627907,0.0,0.2093023255813953,0.6400886875517825,9.437326702318693,7.212879469520168
binder01394_CD20_46-217,0.2325581395348837,0.6046511627906976,0.4186046511627907,0.643063742232013,21.558639120832783,16.365839967103764
binder01395_CD20_46-217,0.2093023255813953,0.8604651162790697,0.5348837209302325,0.650451692522213,21.807542437913096,16.755788839399607
binder01396_CD20_46-217,0.3255813953488372,0.0,0.1627906976744186,0.6477775881687801,9.79626067946939,7.180762248880723
binder01397_CD20_46-217,0.8604651162790697,0.2325581395348837,0.5465116279069767,0.6293142654393848,7.779241337425334,5.187621717070257
binder01398_CD20_46-217,0.7209302325581395,0.2790697674418604,0.5,0.6207095607217535,18.20231269399325,14.027072195212046
binder01399_CD20_46-217,0.4418604651162791,0.0465116279069767,0.2441860465116279,0.6854323328487457,13.575402279053964,11.02881033189835
binder01400_CD20_46-217,0.8372093023255814,0.2325581395348837,0.5348837209302325,0.8092309236526489,3.9258003398662304,2.2018137592395752
binder01401_CD20_46-217,0.1627906976744186,0.7441860465116279,0.4534883720930232,0.7866150636177558,22.21309778623492,16.897225549287885
binder01402_CD20_46-217,0.8604651162790697,0.2093023255813953,0.5348837209302325,0.8274192048842648,9.446228038476136,6.390334246223539
binder01403_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8434733545238321,3.210584506550442,1.7184438103079374
binder01404_CD20_46-217,0.7674418604651163,0.2325581395348837,0.5,0.827386886591003,2.737707694602567,1.5964377476263416
binder01405_CD20_46-217,0.7209302325581395,0.1860465116279069,0.4534883720930232,0.7763789194194894,6.825757074140316,4.365667411105126
binder01406_CD20_46-217,0.8372093023255814,0.2093023255813953,0.5232558139534884,0.8508363262165425,2.9652013875287158,1.5796240779860269
binder01407_CD20_46-217,0.7906976744186046,0.2558139534883721,0.5232558139534884,0.7810650895226676,9.997394760994062,6.930490007792434
binder01408_CD20_46-217,0.1627906976744186,0.7906976744186046,0.4767441860465116,0.8024362488226457,8.718430058924913,5.870835493745762
binder01409_CD20_46-217,0.7441860465116279,0.2093023255813953,0.4767441860465116,0.8087421950403151,18.99152467232342,14.889208560766177
binder01410_CD20_46-217,0.2093023255813953,0.7674418604651163,0.4883720930232558,0.8164403051137924,6.856935564548738,4.647778317812951
binder01411_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.8429240331930272,1.893287785577052,0.9012856499263736
binder01412_CD20_46-217,0.7209302325581395,0.2325581395348837,0.4767441860465116,0.7753439331666018,22.1543944644928,16.83459978580475
binder01413_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8309138451897821,3.254870403391212,1.728298850468735
binder01414_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.8168230323230519,2.9449648209240125,1.6053076500909915
binder01415_CD20_46-217,0.7209302325581395,0.2325581395348837,0.4767441860465116,0.8186832407587453,5.201850658522712,3.3192731142044067
binder01416_CD20_46-217,0.7209302325581395,0.2325581395348837,0.4767441860465116,0.8270620630111223,5.717376330603472,3.4095875184063003
binder01417_CD20_46-217,0.7441860465116279,0.2093023255813953,0.4767441860465116,0.8509466708460941,3.1744017103017668,1.827207866685215
binder01418_CD20_46-217,0.7674418604651163,0.2093023255813953,0.4883720930232558,0.8360219228116772,21.86350924069764,16.154367892468564
binder01419_CD20_46-217,0.7441860465116279,0.0930232558139534,0.4186046511627907,0.8302963700475572,22.44070235045824,17.03993516034245
binder01420_CD20_46-217,0.2325581395348837,0.7674418604651163,0.5,0.8026062284791192,5.445524893425129,3.4012546212584884
binder01421_CD20_46-217,0.3720930232558139,0.0,0.1860465116279069,0.6770875224700341,19.41270036167569,15.922449986139933
binder01422_CD20_46-217,0.7441860465116279,0.2325581395348837,0.4883720930232558,0.8017422716284908,20.884934875812935,15.086374794168677
binder01423_CD20_46-217,0.7209302325581395,0.1627906976744186,0.4418604651162791,0.729879078376724,12.963837448256967,10.180355397040534
binder01424_CD20_46-217,0.7441860465116279,0.2093023255813953,0.4767441860465116,0.7714104003544096,11.450592785665432,8.232211204424296
binder01425_CD20_46-217,0.7674418604651163,0.2325581395348837,0.5,0.7487275513370385,22.942314677768284,17.380232461685996
binder01426_CD20_46-217,0.2325581395348837,0.7906976744186046,0.5116279069767442,0.808252823623744,3.834450736905155,2.134935555104232
binder01427_CD20_46-217,0.2093023255813953,0.6511627906976745,0.4302325581395348,0.798083632776182,22.376897761988086,17.051878252694774
binder01428_CD20_46-217,0.5348837209302325,0.0930232558139534,0.313953488372093,0.7810909030614076,17.275744325464423,12.879143651326498
binder01429_CD20_46-217,0.7441860465116279,0.1627906976744186,0.4534883720930232,0.8315086990972108,8.522799085464156,5.987221341595871
binder01430_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.8160392532403442,2.45029871932724,1.2671204432845116
binder01431_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.7905996133541239,3.667009579665345,2.123780762422897
binder01432_CD20_46-217,0.7441860465116279,0.2325581395348837,0.4883720930232558,0.8589416423509287,1.9621823028785976,0.9432976557983188
binder01433_CD20_46-217,0.813953488372093,0.1395348837209302,0.4767441860465116,0.8089005693793296,19.80456188133171,14.567633255107983
binder01434_CD20_46-217,0.6511627906976745,0.2558139534883721,0.4534883720930232,0.8066652014658049,13.9829974299435,10.55259494698204
binder01435_CD20_46-217,0.7906976744186046,0.1627906976744186,0.4767441860465116,0.8015096434732762,13.916974875391746,9.928610934043418
binder01436_CD20_46-217,0.8837209302325582,0.2093023255813953,0.5465116279069767,0.8014349454925174,5.4240503330943,3.4079343876898043
binder01437_CD20_46-217,0.1860465116279069,0.7674418604651163,0.4767441860465116,0.8002454042434692,12.627862755741392,8.765992645706449
binder01438_CD20_46-217,0.7674418604651163,0.2325581395348837,0.5,0.8383774319327021,2.840966616855057,1.4939188662670002
binder01439_CD20_46-217,0.8372093023255814,0.2325581395348837,0.5348837209302325,0.8588631088319032,3.717814880733689,1.938388159705533
binder01440_CD20_46-217,0.2558139534883721,0.0,0.127906976744186,0.6614452983651843,11.504795418845283,9.069552328851488
binder01441_CD20_46-217,0.2325581395348837,0.7209302325581395,0.4767441860465116,0.8038363066457567,5.63192910941567,3.555976767239608
binder01442_CD20_46-217,0.6976744186046512,0.2325581395348837,0.4651162790697674,0.8020536884849454,18.049669780463816,13.199157028554756
binder01443_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8501259343007977,1.8973013317876763,0.9234029884104962
binder01444_CD20_46-217,0.7441860465116279,0.1860465116279069,0.4651162790697674,0.793828193957989,16.915459256988388,12.32857927545771
binder01445_CD20_46-217,0.7209302325581395,0.2093023255813953,0.4651162790697674,0.7983668772379557,10.1464948289132,7.190597080157704
binder01446_CD20_46-217,0.7209302325581395,0.2325581395348837,0.4767441860465116,0.8380549726662813,2.815187298059464,1.4362406809329986
binder01447_CD20_46-217,0.7441860465116279,0.1627906976744186,0.4534883720930232,0.8053668164289914,11.450727038913303,7.566873605604525
binder01448_CD20_46-217,0.8372093023255814,0.2325581395348837,0.5348837209302325,0.8099767076580421,4.771477595363793,2.8928777297076427
binder01449_CD20_46-217,0.8837209302325582,0.2325581395348837,0.5581395348837209,0.7878105313547196,5.531586468766589,3.423565747176471
binder01450_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8711327067736921,2.6238120164669736,1.3565101950940952
binder01451_CD20_46-217,0.6511627906976745,0.2093023255813953,0.4302325581395348,0.8242460571229457,13.970327274993766,10.012572869722424
binder01452_CD20_46-217,0.7674418604651163,0.2325581395348837,0.5,0.8376610642192007,2.735008246863066,1.448882248197029
binder01453_CD20_46-217,0.2558139534883721,0.5581395348837209,0.4069767441860465,0.7923835096224933,21.717866013169957,16.580125771421294
binder01454_CD20_46-217,0.8604651162790697,0.2325581395348837,0.5465116279069767,0.8220926215968181,2.6255785482792766,1.266818866225108
binder01455_CD20_46-217,0.7209302325581395,0.2325581395348837,0.4767441860465116,0.765755547504676,19.251309005358745,15.18688489826581
binder01456_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8510119623758576,2.1861295824428257,1.0846311113388418
binder01457_CD20_46-217,0.813953488372093,0.1627906976744186,0.4883720930232558,0.7129609158009659,17.15730167863556,12.495351433204616
binder01458_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.7911573131400419,5.968222652790977,3.799342677241466
binder01459_CD20_46-217,0.813953488372093,0.2093023255813953,0.5116279069767442,0.8429040284041899,3.79273268193689,2.129138857808732
binder01460_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8591465786809013,3.0235860341000107,1.5246312357344718
binder01461_CD20_46-217,0.8372093023255814,0.2325581395348837,0.5348837209302325,0.8020112327364988,4.674040739988759,2.7886196131253764
binder01462_CD20_46-217,0.6976744186046512,0.2093023255813953,0.4534883720930232,0.7996618985324293,8.926665782928467,6.180630213238414
binder01463_CD20_46-217,0.6744186046511628,0.2325581395348837,0.4534883720930232,0.7696607724412695,20.855380506515505,15.295030426979064
binder01464_CD20_46-217,0.6976744186046512,0.1860465116279069,0.4418604651162791,0.8219569349611128,7.5887356394215635,5.10486329103771
binder01465_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.79271540263804,10.349908447859198,6.981018915215963
binder01466_CD20_46-217,0.2325581395348837,0.7906976744186046,0.5116279069767442,0.8183492723633261,4.43437941021779,2.600267352865022
binder01467_CD20_46-217,0.627906976744186,0.1395348837209302,0.3837209302325581,0.8160149067167252,12.720206699588084,8.690618631514637
binder01468_CD20_46-217,0.813953488372093,0.2093023255813953,0.5116279069767442,0.7874732195645914,3.7080267521929233,2.175374191280798
binder01469_CD20_46-217,0.6744186046511628,0.2558139534883721,0.4651162790697674,0.7667359881103039,12.030813260511918,8.490551991896195
binder01470_CD20_46-217,0.6511627906976745,0.2093023255813953,0.4302325581395348,0.777423737016884,17.883315776256804,13.607422661274038
binder01471_CD20_46-217,0.7441860465116279,0.2325581395348837,0.4883720930232558,0.7822403720645017,17.039850704193114,12.392533485412596
binder01472_CD20_46-217,0.7209302325581395,0.1627906976744186,0.4418604651162791,0.8109575092018425,12.907929141152351,9.148500536276206
binder01473_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8248096396183145,6.1276108345647495,3.943655239315484
binder01474_CD20_46-217,0.7441860465116279,0.2325581395348837,0.4883720930232558,0.786889095622373,22.039863816086125,15.929354889538825
binder01475_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.8364936501146799,3.4608758786567173,1.8910259254892965
binder01476_CD20_46-217,0.8372093023255814,0.2093023255813953,0.5232558139534884,0.8597427218459374,1.962775158611211,0.944086774506352
binder01477_CD20_46-217,0.7674418604651163,0.1627906976744186,0.4651162790697674,0.8242423748970031,8.251988735198974,5.329446635776096
binder01478_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.7999303683467295,8.783985779980036,6.015640369550449
binder01479_CD20_46-217,0.7674418604651163,0.2325581395348837,0.5,0.7791166203777965,19.18892131044191,14.243569519487732
binder01480_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8170187638865577,3.651616082207797,1.9894496006508395
binder01481_CD20_46-217,0.7906976744186046,0.2093023255813953,0.5,0.8531989668096814,2.6480497043262154,1.3349346599375556
binder01482_CD20_46-217,0.2093023255813953,0.6511627906976745,0.4302325581395348,0.7859572878009394,22.52581211372658,16.672935001433842
binder01483_CD20_46-217,0.4651162790697674,0.0232558139534883,0.2441860465116279,0.7809746861457825,22.78349674888279,17.624416765959367
binder01484_CD20_46-217,0.7209302325581395,0.2093023255813953,0.4651162790697674,0.7988351520739103,8.872327600736075,6.051778399264874
binder01485_CD20_46-217,0.9302325581395348,0.2325581395348837,0.5813953488372093,0.7827151100686256,10.888989085132636,7.275051325270273
binder01486_CD20_46-217,0.2325581395348837,0.8604651162790697,0.5465116279069767,0.7687608675824271,13.853051414759337,9.64259222792231
binder01487_CD20_46-217,0.7674418604651163,0.1627906976744186,0.4651162790697674,0.7897990605770013,17.503289617874003,12.871636426007306
binder01488_CD20_46-217,0.1627906976744186,0.7209302325581395,0.4418604651162791,0.8005368312199911,16.699662430748266,12.139307748584848
binder01489_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8446099365299399,2.2920333399053883,1.1399111412465572
binder01490_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8159023069200062,3.3225377601511936,1.841175543501022
binder01491_CD20_46-217,0.8372093023255814,0.2325581395348837,0.5348837209302325,0.8489484121633131,2.395247072093049,1.2133366501286682
binder01492_CD20_46-217,0.7674418604651163,0.1627906976744186,0.4651162790697674,0.8370119606455168,8.717308844219554,5.813212108612061
binder01493_CD20_46-217,0.1627906976744186,0.8604651162790697,0.5116279069767442,0.8259197379765886,22.227343825406805,17.004116350366164
binder01494_CD20_46-217,0.1860465116279069,0.7906976744186046,0.4883720930232558,0.8345477235944647,7.725582250193054,5.171237116935206
binder01495_CD20_46-217,0.7674418604651163,0.2325581395348837,0.5,0.8181032568216324,6.944301299510464,4.469653555462437
binder01496_CD20_46-217,0.7209302325581395,0.1860465116279069,0.4534883720930232,0.7906873757580677,19.270626832854077,14.758433135050648
binder01497_CD20_46-217,0.7209302325581395,0.2325581395348837,0.4767441860465116,0.7943784669041634,18.307686785325647,13.74291481181262
binder01498_CD20_46-217,0.2093023255813953,0.8372093023255814,0.5232558139534884,0.8450540087439797,4.2684879459944485,2.6580939929256235
binder01499_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.8464487771411519,4.361844969174219,2.406259724072048
binder01500_CD20_46-217,0.6976744186046512,0.2325581395348837,0.4651162790697674,0.8171195194125176,3.1752526590494607,1.7889534622673098
binder01501_CD20_46-217,0.7441860465116279,0.2325581395348837,0.4883720930232558,0.8563952322413282,4.968829831155408,3.013267369831309
binder01502_CD20_46-217,0.1860465116279069,0.7906976744186046,0.4883720930232558,0.7684384451972114,19.558901453642864,14.408772418592694
binder01503_CD20_46-217,0.7906976744186046,0.2093023255813953,0.5,0.8240625506424042,4.314221327558105,2.3812503679331405
binder01504_CD20_46-217,0.7674418604651163,0.1627906976744186,0.4651162790697674,0.8248047041304317,20.398205510581413,15.361674629769674
binder01505_CD20_46-217,0.2325581395348837,0.8604651162790697,0.5465116279069767,0.8180678863274423,4.41672759424699,2.630143809475397
binder01506_CD20_46-217,0.813953488372093,0.1627906976744186,0.4883720930232558,0.8111658976521603,11.586644855952354,7.864085911790987
binder01507_CD20_46-217,0.7906976744186046,0.1860465116279069,0.4883720930232558,0.8585171530276169,5.585980650211902,3.6298225849232777
binder01508_CD20_46-217,0.627906976744186,0.1627906976744186,0.3953488372093023,0.7754598781466484,20.870749133698485,15.042601331751396
binder01509_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.8073970605561762,8.921197952646198,5.988275522535497
binder01510_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8486842650106583,2.561175280286555,1.2393254867771215
binder01511_CD20_46-217,0.2325581395348837,0.7906976744186046,0.5116279069767442,0.7971357957618993,14.977739547382702,10.946523657712069
binder01512_CD20_46-217,0.7441860465116279,0.2325581395348837,0.4883720930232558,0.8432078233786992,2.220434572463645,1.0784121101960205
binder01513_CD20_46-217,0.8837209302325582,0.1627906976744186,0.5232558139534884,0.777958971650704,10.12266568861146,6.974152229834294
binder01514_CD20_46-217,0.1162790697674418,0.813953488372093,0.4651162790697674,0.7964301444590092,14.476271488495517,10.471304470979714
binder01515_CD20_46-217,0.8372093023255814,0.2325581395348837,0.5348837209302325,0.8526043282465988,2.677247212591396,1.362312908927198
binder01516_CD20_46-217,0.813953488372093,0.2093023255813953,0.5116279069767442,0.815074177349315,5.237635289247219,3.1046065082916847
binder01517_CD20_46-217,0.813953488372093,0.2093023255813953,0.5116279069767442,0.8185229904767943,3.918951800528993,2.3302307301379264
binder01518_CD20_46-217,0.6976744186046512,0.1860465116279069,0.4418604651162791,0.8343060726988806,6.397017746843318,4.156622552102612
binder01519_CD20_46-217,0.7441860465116279,0.1860465116279069,0.4651162790697674,0.8307099007070065,8.937587152447616,5.904638444122515
binder01520_CD20_46-217,0.2325581395348837,0.813953488372093,0.5232558139534884,0.7724801314638016,21.83304552959673,16.71854447596001
binder01521_CD20_46-217,0.7209302325581395,0.1395348837209302,0.4302325581395348,0.7842283487319947,21.676599552281093,15.548882086695087
binder01522_CD20_46-217,0.7674418604651163,0.2325581395348837,0.5,0.8118721947950476,3.315287986020932,1.7401601510029645
binder01523_CD20_46-217,0.6511627906976745,0.1162790697674418,0.3837209302325581,0.7883417492043482,22.277706731226026,16.95386830064439
binder01524_CD20_46-217,0.7441860465116279,0.2325581395348837,0.4883720930232558,0.8446173920081212,4.860882924232648,2.986388553788652
binder01525_CD20_46-217,0.6511627906976745,0.2093023255813953,0.4302325581395348,0.7871643699390788,6.29205258085921,4.122341841620368
binder01526_CD20_46-217,0.7209302325581395,0.1395348837209302,0.4302325581395348,0.7789719158952887,23.44303869519915,17.860798054649717
binder01527_CD20_46-217,0.5813953488372093,0.1860465116279069,0.3837209302325581,0.8067877071244376,21.790717707739937,16.114076206419202
binder01528_CD20_46-217,0.6976744186046512,0.1860465116279069,0.4418604651162791,0.777008007367452,16.488382261677792,12.455958567167585
binder01529_CD20_46-217,0.7674418604651163,0.1395348837209302,0.4534883720930232,0.7656296793418594,19.54459209220354,13.685031573716984
binder01530_CD20_46-217,0.8604651162790697,0.2325581395348837,0.5465116279069767,0.839997331747848,2.296724046076987,1.1588151789806758
binder01531_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.8342086936939846,3.651328908993026,1.9729838989548765
binder01532_CD20_46-217,0.813953488372093,0.1627906976744186,0.4883720930232558,0.8138672833318834,4.882471642103688,3.0584044184150367
binder01533_CD20_46-217,0.7906976744186046,0.2093023255813953,0.5,0.8541828429415113,3.288348488627918,1.838102565398292
binder01534_CD20_46-217,0.1395348837209302,0.0,0.0697674418604651,0.6518676791872297,26.14609205722809,21.98988389968872
binder01535_CD20_46-217,0.7209302325581395,0.2325581395348837,0.4767441860465116,0.7825757414102554,16.629972593204396,12.099155847016757
binder01536_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.865840569318059,4.323691147393075,2.375563717838647
binder01537_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8444307165584345,3.7352444638300986,2.1226359962546915
binder01538_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.8525257677207758,3.122770815198101,1.66268017799107
binder01539_CD20_46-217,0.7209302325581395,0.2325581395348837,0.4767441860465116,0.8040212661754794,14.89411966921547,10.76728480862033
binder01540_CD20_46-217,0.6976744186046512,0.1627906976744186,0.4302325581395348,0.8195095352637463,22.54864976091205,16.832383407736724
binder01541_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8366132436028446,2.4544627971168773,1.1744268058396097
binder01542_CD20_46-217,0.0,0.2790697674418604,0.1395348837209302,0.7003125086426735,9.517670417177504,7.421881247257841
binder01543_CD20_46-217,0.7906976744186046,0.1627906976744186,0.4767441860465116,0.8258932439486185,5.9039580055245775,3.977922558224817
binder01544_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8072932138162501,6.546116402177032,4.262005575899948
binder01545_CD20_46-217,0.8372093023255814,0.2325581395348837,0.5348837209302325,0.8441653199248261,2.862055895043843,1.448841612508048
binder01546_CD20_46-217,0.6976744186046512,0.1860465116279069,0.4418604651162791,0.7685582520049296,23.10840782974705,18.10252117388176
binder01547_CD20_46-217,0.6046511627906976,0.2093023255813953,0.4069767441860465,0.8183908389039236,22.538101988494716,16.944877584144553
binder01548_CD20_46-217,0.8372093023255814,0.2325581395348837,0.5348837209302325,0.8384619079610353,3.937229571488937,2.089872427767861
binder01549_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.8285567685105335,9.96790121276746,6.765493815945041
binder01550_CD20_46-217,0.2325581395348837,0.9069767441860463,0.5697674418604651,0.8177125434721669,2.0854707762252453,1.0934867645022877
binder01551_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.8033115148544312,13.693750107329898,10.119035348659608
binder01552_CD20_46-217,0.8372093023255814,0.2325581395348837,0.5348837209302325,0.7904485589192237,5.587018006751614,3.484395802982392
binder01553_CD20_46-217,0.6511627906976745,0.1395348837209302,0.3953488372093023,0.8018225960328546,22.52926902879368,16.72745671597394
binder01554_CD20_46-217,0.6976744186046512,0.2325581395348837,0.4651162790697674,0.7916082646939662,15.852353898439114,11.436376483429896
binder01555_CD20_46-217,0.7441860465116279,0.1860465116279069,0.4651162790697674,0.8205057414372762,8.710431227812895,5.996855750814214
binder01556_CD20_46-217,0.8604651162790697,0.2325581395348837,0.5465116279069767,0.776613986627622,10.293397004387597,6.985561365647749
binder01557_CD20_46-217,0.7674418604651163,0.2325581395348837,0.5,0.7960879384052186,5.397952055931091,3.257219301223755
binder01558_CD20_46-217,0.8372093023255814,0.2093023255813953,0.5232558139534884,0.7929385408412578,5.607880899591266,3.3944243440088235
binder01559_CD20_46-217,0.7209302325581395,0.1395348837209302,0.4302325581395348,0.8317343673922799,16.307185866845348,12.118134029327877
binder01560_CD20_46-217,0.813953488372093,0.2325581395348837,0.5232558139534884,0.8249387674117357,3.2766630863075825,1.7992299323651328
binder01561_CD20_46-217,0.7674418604651163,0.2325581395348837,0.5,0.805604174369719,5.912961849290082,3.635051259627709
binder01562_CD20_46-217,0.6744186046511628,0.1395348837209302,0.4069767441860465,0.8396107221578623,22.786400407393348,17.872718158252738
binder01563_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.8422653696116279,3.736179678006606,2.020163995569402
binder01564_CD20_46-217,0.7906976744186046,0.2325581395348837,0.5116279069767442,0.8012387188191109,12.345652500195287,8.809334142884211
binder01565_CD20_46-217,0.7209302325581395,0.1627906976744186,0.4418604651162791,0.8076943634329615,8.121799888097652,5.425958139479428
binder01566_CD20_46-217,0.6976744186046512,0.2558139534883721,0.4767441860465116,0.7409511186458446,21.558862410450438,16.296695926178124
binder01567_CD20_46-217,0.813953488372093,0.2093023255813953,0.5116279069767442,0.8277149172390208,4.524243121880751,2.64555036012943
binder01568_CD20_46-217,0.7209302325581395,0.1627906976744186,0.4418604651162791,0.8628775436584264,6.217370245191786,4.283146573437585
binder01569_CD20_46-217,0.2325581395348837,0.813953488372093,0.5232558139534884,0.8184536276040254,6.281746996025885,4.03405981390707
binder01570_CD20_46-217,0.7209302325581395,0.1627906976744186,0.4418604651162791,0.7903337309389938,22.100154128501085,16.365324516606524
binder01571_CD20_46-217,0.6976744186046512,0.2325581395348837,0.4651162790697674,0.8082279602686564,9.09058563063078,6.2042130866897445
binder01572_CD20_46-217,0.8604651162790697,0.2325581395348837,0.5465116279069767,0.7827014333980028,5.80705369069026,3.613446569442749
binder01573_CD20_46-217,0.7441860465116279,0.1627906976744186,0.4534883720930232,0.8193081413444719,7.597371178732978,4.962163816028171
binder01574_CD20_46-217,0.813953488372093,0.1860465116279069,0.5,0.8735541339431491,2.2052420599120004,1.079728034564427
binder01575_CD20_46-217,0.7441860465116279,0.2325581395348837,0.4883720930232558,0.8579193586256446,1.9807400714805108,0.9940289752628968
binder01576_CD20_46-217,0.2325581395348837,0.7674418604651163,0.5,0.794976480399506,15.096004512982493,10.719891944298377
binder01577_CD20_46-217,0.7674418604651163,0.1860465116279069,0.4767441860465116,0.8230566936380723,19.38938732254774,16.4078944105851
binder01578_CD20_46-217,0.813953488372093,0.2093023255813953,0.5116279069767442,0.7821218253653727,5.052002283771342,3.096638310593342
binder01579_CD20_46-217,0.627906976744186,0.2093023255813953,0.4186046511627907,0.808347107528092,22.584332233200424,16.65868778052967
binder01580_CD20_46-217,0.7209302325581395,0.2325581395348837,0.4767441860465116,0.7870374510559854,22.769128831533287,17.15620927168773
binder01581_CD20_46-217,0.7441860465116279,0.1627906976744186,0.4534883720930232,0.837959385320042,12.838332606660718,8.927835822569257
binder01582_CD20_46-217,0.6744186046511628,0.2325581395348837,0.4534883720930232,0.8074407132578568,17.953382003366652,13.778870350092795
binder01583_CD20_46-217,0.813953488372093,0.2558139534883721,0.5348837209302325,0.7067334764533573,16.538873019693522,12.098260207369758
