global_id,seq_group,max_pident_within_team,max_pident_cross_team
1697,Perez_Lab_Gators,0.9990000000000001,0.0
1698,Perez_Lab_Gators,1.0,0.0
1699,Perez_Lab_Gators,1.0,0.0
1700,Perez_Lab_Gators,1.0,0.0
1701,Perez_Lab_Gators,1.0,0.0
1702,Perez_Lab_Gators,1.0,0.0
1703,Perez_Lab_Gators,1.0,0.0
1704,Perez_Lab_Gators,1.0,0.0
1705,Perez_Lab_Gators,0.9990000000000001,0.0
1706,Perez_Lab_Gators,1.0,0.0
1707,Perez_Lab_Gators,1.0,0.0
1708,Perez_Lab_Gators,0.878,0.0
1709,Perez_Lab_Gators,1.0,0.0
1710,Perez_Lab_Gators,0.626,0.0
1711,Perez_Lab_Gators,1.0,0.0
1712,Perez_Lab_Gators,1.0,0.0
1713,Perez_Lab_Gators,1.0,0.0
1714,Perez_Lab_Gators,1.0,0.0
1715,Perez_Lab_Gators,0.85,0.0
1716,Perez_Lab_Gators,1.0,0.0
1717,Perez_Lab_Gators,0.843,0.0
1718,Perez_Lab_Gators,1.0,0.0
1719,Perez_Lab_Gators,1.0,0.0
1720,Perez_Lab_Gators,1.0,0.0
1721,Perez_Lab_Gators,1.0,0.0
1722,Perez_Lab_Gators,1.0,0.0
1723,Perez_Lab_Gators,1.0,0.0
1724,Perez_Lab_Gators,1.0,0.0
1725,Perez_Lab_Gators,1.0,0.0
1726,Perez_Lab_Gators,1.0,0.0
1727,Perez_Lab_Gators,1.0,0.0
1728,Perez_Lab_Gators,1.0,0.0
1729,Perez_Lab_Gators,1.0,0.0
1730,Perez_Lab_Gators,0.541,0.0
1731,Perez_Lab_Gators,1.0,0.0
1732,Perez_Lab_Gators,1.0,0.0
1733,Perez_Lab_Gators,1.0,0.0
1734,Perez_Lab_Gators,1.0,0.0
1735,Perez_Lab_Gators,0.598,0.0
1736,Perez_Lab_Gators,1.0,0.0
1737,Perez_Lab_Gators,0.491,0.0
1738,Perez_Lab_Gators,1.0,0.0
1739,Perez_Lab_Gators,1.0,0.0
1740,Perez_Lab_Gators,1.0,0.0
1741,Perez_Lab_Gators,0.993,0.0
1742,Perez_Lab_Gators,1.0,0.0
1743,Perez_Lab_Gators,0.52,0.0
1744,Perez_Lab_Gators,1.0,0.0
1745,Perez_Lab_Gators,1.0,0.0
1746,Perez_Lab_Gators,1.0,0.0
1747,Perez_Lab_Gators,1.0,0.0
1748,Perez_Lab_Gators,1.0,0.0
1749,Perez_Lab_Gators,1.0,0.0
1750,Perez_Lab_Gators,1.0,0.0
1751,Perez_Lab_Gators,1.0,0.0
1752,Perez_Lab_Gators,0.542,0.281
1753,Perez_Lab_Gators,1.0,0.0
1754,Perez_Lab_Gators,0.993,0.0
1755,Perez_Lab_Gators,1.0,0.0
1756,Perez_Lab_Gators,1.0,0.0
1757,Perez_Lab_Gators,1.0,0.0
1758,Perez_Lab_Gators,0.523,0.467
1759,Perez_Lab_Gators,0.332,0.0
1760,Perez_Lab_Gators,0.46799999999999997,0.37799999999999995
1761,Perez_Lab_Gators,0.5870000000000001,0.0
1762,Perez_Lab_Gators,0.485,0.387
1763,Perez_Lab_Gators,0.41600000000000004,0.0
1764,Perez_Lab_Gators,0.574,0.5479999999999999
1765,Perez_Lab_Gators,0.5670000000000001,0.368
1766,Perez_Lab_Gators,0.0,0.0
1767,Perez_Lab_Gators,0.0,0.0
1768,Perez_Lab_Gators,0.0,0.445
1769,Perez_Lab_Gators,0.546,0.0
1770,Perez_Lab_Gators,0.284,0.0
1771,Perez_Lab_Gators,0.0,0.0
1772,Perez_Lab_Gators,0.41200000000000003,0.57
1773,Perez_Lab_Gators,0.34299999999999997,0.0
1774,Perez_Lab_Gators,0.0,0.0
1775,Perez_Lab_Gators,0.534,0.0
1776,Perez_Lab_Gators,0.561,0.0
1777,Perez_Lab_Gators,0.33899999999999997,0.0
1778,Perez_Lab_Gators,0.0,0.0
1779,Perez_Lab_Gators,0.0,0.0
1780,Perez_Lab_Gators,0.32,0.0
1781,Perez_Lab_Gators,0.584,0.332
1782,Perez_Lab_Gators,0.0,0.0
1783,Perez_Lab_Gators,0.624,0.36
1784,Perez_Lab_Gators,0.0,0.0
1785,Perez_Lab_Gators,0.28800000000000003,0.0
1786,Perez_Lab_Gators,0.0,0.45299999999999996
1787,Perez_Lab_Gators,0.5,0.0
1788,Perez_Lab_Gators,0.0,0.0
1789,Perez_Lab_Gators,0.5329999999999999,0.449
1790,Perez_Lab_Gators,0.426,0.0
1791,Perez_Lab_Gators,0.273,0.0
1792,Perez_Lab_Gators,0.0,0.0
1793,Perez_Lab_Gators,0.0,0.327
1794,Perez_Lab_Gators,0.386,0.0
1795,Perez_Lab_Gators,0.32299999999999995,0.0
1796,Perez_Lab_Gators,0.0,0.0
1797,Perez_Lab_Gators,0.434,0.0
1798,Perez_Lab_Gators,0.41700000000000004,0.0
1799,Perez_Lab_Gators,0.442,0.395
1800,Perez_Lab_Gators,0.49700000000000005,0.0
1801,Perez_Lab_Gators,0.0,0.0
1802,Perez_Lab_Gators,0.49700000000000005,0.0
1803,Perez_Lab_Gators,0.542,0.528
1804,Perez_Lab_Gators,0.61,0.0
1805,Perez_Lab_Gators,0.0,0.0
1806,Perez_Lab_Gators,0.0,0.305
1807,Perez_Lab_Gators,0.0,0.0
1808,Perez_Lab_Gators,0.0,0.0
1809,Perez_Lab_Gators,0.0,0.0
1810,Perez_Lab_Gators,0.0,0.0
1811,Perez_Lab_Gators,0.0,0.0
1812,Perez_Lab_Gators,0.0,0.0
1813,Perez_Lab_Gators,0.0,0.0
1814,Perez_Lab_Gators,0.384,0.365
1815,Perez_Lab_Gators,0.43200000000000005,0.0
1816,Perez_Lab_Gators,0.0,0.0
1817,Perez_Lab_Gators,0.42,0.295
1818,Perez_Lab_Gators,0.0,0.315
1819,Perez_Lab_Gators,0.0,0.0
1820,Perez_Lab_Gators,0.0,0.0
1821,Perez_Lab_Gators,0.0,0.306
1822,Perez_Lab_Gators,0.0,0.0
1823,Perez_Lab_Gators,0.0,0.0
1824,Perez_Lab_Gators,0.0,0.0
1825,Perez_Lab_Gators,0.0,0.0
1826,Perez_Lab_Gators,0.0,0.0
1827,Perez_Lab_Gators,0.0,0.47
1828,Perez_Lab_Gators,0.0,0.27699999999999997
1829,Perez_Lab_Gators,0.0,0.0
1830,Perez_Lab_Gators,0.0,0.0
1831,Perez_Lab_Gators,0.0,0.306
1832,Perez_Lab_Gators,0.0,0.0
1833,Perez_Lab_Gators,0.0,0.0
1834,Perez_Lab_Gators,0.0,0.0
1835,Perez_Lab_Gators,0.0,0.406
1836,Perez_Lab_Gators,0.0,0.0
1837,Perez_Lab_Gators,0.0,0.0
1838,Perez_Lab_Gators,0.0,0.0
1839,Perez_Lab_Gators,0.0,0.0
1840,Perez_Lab_Gators,0.0,0.0
1841,Perez_Lab_Gators,0.0,0.0
1842,Perez_Lab_Gators,0.0,0.0
1843,Perez_Lab_Gators,0.0,0.0
1844,Perez_Lab_Gators,0.0,0.282
1845,Perez_Lab_Gators,0.0,0.0
1846,Perez_Lab_Gators,0.0,0.335
1847,Perez_Lab_Gators,0.0,0.0
1848,Perez_Lab_Gators,0.0,0.331
1849,Perez_Lab_Gators,0.0,0.0
1850,Perez_Lab_Gators,0.0,0.0
1851,Perez_Lab_Gators,0.0,0.0
1852,Perez_Lab_Gators,0.0,0.301
1853,Perez_Lab_Gators,0.0,0.0
1854,Perez_Lab_Gators,0.0,0.0
1855,Perez_Lab_Gators,0.0,0.37
1856,Perez_Lab_Gators,0.0,0.0
1857,Perez_Lab_Gators,0.0,0.0
1858,Perez_Lab_Gators,0.0,0.0
1859,Perez_Lab_Gators,0.0,0.0
1860,Perez_Lab_Gators,0.0,0.0
1861,Perez_Lab_Gators,0.0,0.0
1862,Perez_Lab_Gators,0.359,0.308
1863,Perez_Lab_Gators,0.0,0.0
1864,Perez_Lab_Gators,0.0,0.364
1865,LBM,0.36700000000000005,0.0
1866,LBM,0.387,0.0
1867,LBM,0.0,0.0
1868,LBM,0.0,0.0
1869,LBM,0.0,0.0
1870,LBM,0.0,0.0
1871,LBM,0.27699999999999997,0.0
1872,LBM,0.39299999999999996,0.0
1873,LBM,0.0,0.0
1874,LBM,0.33399999999999996,0.0
1875,LBM,0.525,0.0
1876,LBM,0.0,0.0
1877,LBM,0.342,0.0
1878,LBM,0.345,0.0
1879,LBM,0.46299999999999997,0.0
1880,LBM,0.332,0.0
1881,LBM,0.0,0.0
1882,LBM,0.0,0.0
1883,LBM,0.336,0.0
1884,LBM,0.0,0.0
1885,LBM,0.34600000000000003,0.0
1886,LBM,0.0,0.0
1887,LBM,0.434,0.0
1888,LBM,0.29100000000000004,0.0
1889,LBM,0.0,0.0
1890,LBM,0.0,0.0
1891,LBM,0.35,0.0
1892,LBM,0.0,0.0
1893,LBM,0.0,0.0
1894,LBM,0.0,0.0
1895,LBM,0.0,0.0
1896,LBM,0.0,0.0
1897,LBM,0.0,0.0
1898,LBM,0.0,0.0
1899,LBM,0.355,0.0
1900,LBM,0.34600000000000003,0.0
1901,LBM,0.46399999999999997,0.0
1902,LBM,0.0,0.0
1903,LBM,0.0,0.0
1904,LBM,0.355,0.0
1905,LBM,0.0,0.0
1906,LBM,0.0,0.0
1907,LBM,0.381,0.0
1908,LBM,0.0,0.0
1909,LBM,0.358,0.0
1910,LBM,0.0,0.0
1911,LBM,0.0,0.0
1912,LBM,0.294,0.0
1913,LBM,0.0,0.0
1914,LBM,0.0,0.0
1915,LBM,0.0,0.0
1916,LBM,0.0,0.0
1917,LBM,0.40700000000000003,0.0
1918,LBM,0.401,0.0
1919,LBM,0.493,0.0
1920,LBM,0.0,0.0
1921,LBM,0.284,0.0
1922,LBM,0.369,0.0
1923,LBM,0.502,0.0
1924,LBM,0.0,0.0
1925,LBM,0.0,0.0
1926,LBM,0.33,0.0
1927,LBM,0.321,0.0
1928,LBM,0.426,0.0
1929,LBM,0.0,0.0
1930,LBM,0.396,0.0
1931,LBM,0.0,0.0
1932,LBM,0.0,0.0
1933,LBM,0.0,0.0
1934,LBM,0.406,0.0
1935,LBM,0.0,0.0
1936,LBM,0.414,0.0
1937,LBM,0.0,0.0
1938,LBM,0.0,0.0
1939,LBM,0.0,0.0
1940,LBM,0.0,0.0
1941,LBM,0.0,0.0
1942,LBM,0.0,0.0
1943,LBM,0.0,0.0
1944,LBM,0.0,0.0
1945,LBM,0.0,0.0
1946,LBM,0.0,0.0
1947,LBM,0.0,0.0
1948,LBM,0.0,0.0
1949,LBM,0.0,0.0
1950,LBM,0.0,0.0
1951,LBM,0.0,0.0
1952,LBM,0.0,0.0
1953,LBM,0.0,0.0
1954,LBM,0.0,0.0
1955,LBM,0.0,0.0
1956,LBM,0.441,0.0
1957,LBM,0.0,0.0
1958,LBM,0.0,0.0
1959,LBM,0.0,0.0
1960,LBM,0.365,0.0
1961,LBM,0.0,0.0
1962,LBM,0.36700000000000005,0.0
1963,LBM,0.0,0.0
1964,LBM,0.0,0.0
1965,LBM,0.0,0.0
1966,LBM,0.0,0.0
1967,LBM,0.34,0.0
1968,LBM,0.0,0.0
1969,LBM,0.0,0.0
1970,LBM,0.373,0.0
1971,LBM,0.0,0.0
1972,LBM,0.0,0.0
1973,LBM,0.0,0.0
1974,LBM,0.0,0.0
1975,LBM,0.0,0.0
1976,LBM,0.365,0.0
1977,LBM,0.0,0.0
1978,LBM,0.45899999999999996,0.0
1979,LBM,0.0,0.0
1980,LBM,0.0,0.0
1981,LBM,0.0,0.0
1982,LBM,0.35,0.0
1983,LBM,0.539,0.0
1984,LBM,0.0,0.0
1985,LBM,0.0,0.0
1986,LBM,0.0,0.0
1987,LBM,0.0,0.0
1988,LBM,0.0,0.0
1989,LBM,0.0,0.0
1990,LBM,0.0,0.0
1991,LBM,0.38,0.0
1992,LBM,0.0,0.0
1993,LBM,0.0,0.0
1994,LBM,0.0,0.0
1995,LBM,0.39799999999999996,0.0
1996,LBM,0.0,0.0
1997,LBM,0.0,0.0
1998,LBM,0.0,0.0
1999,LBM,0.0,0.0
2000,LBM,0.0,0.0
2001,LBM,0.303,0.0
2002,LBM,0.406,0.0
2003,LBM,0.39899999999999997,0.0
2004,LBM,0.368,0.0
2005,LBM,0.0,0.0
2006,LBM,0.381,0.0
2007,LBM,0.28600000000000003,0.0
2008,LBM,0.0,0.0
2009,LBM,0.39,0.0
2010,LBM,0.0,0.0
2011,LBM,0.0,0.0
2012,LBM,0.45299999999999996,0.0
2013,LBM,0.293,0.0
2014,LBM,0.0,0.0
2015,LBM,0.302,0.0
2016,LBM,0.33,0.0
2017,LBM,0.0,0.0
2018,LBM,0.0,0.0
2019,LBM,0.0,0.0
2020,LBM,0.0,0.0
2021,LBM,0.401,0.0
2022,LBM,0.41200000000000003,0.0
2023,LBM,0.0,0.0
2024,LBM,0.0,0.0
2025,LBM,0.34600000000000003,0.0
2026,LBM,0.35100000000000003,0.0
2027,LBM,0.0,0.0
2028,LBM,0.0,0.0
2029,LBM,0.0,0.0
2030,LBM,0.0,0.0
2031,LBM,0.375,0.0
2032,LBM,0.0,0.0
2033,LBM,0.379,0.0
2034,LBM,0.0,0.0
2035,LBM,0.0,0.0
2036,LBM,0.0,0.0
2037,LBM,0.0,0.0
2038,LBM,0.0,0.0
2039,LBM,0.341,0.0
2040,LBM,0.302,0.0
2041,LBM,0.41,0.0
2042,LBM,0.368,0.0
2043,LBM,0.466,0.0
2044,LBM,0.508,0.0
2045,LBM,0.292,0.0
2046,LBM,0.0,0.0
2047,LBM,0.0,0.0
2048,LBM,0.0,0.0
2049,LBM,0.0,0.0
2050,LBM,0.307,0.0
2051,LBM,0.0,0.0
2052,LBM,0.0,0.0
2053,LBM,0.0,0.0
2054,LBM,0.309,0.0
2055,LBM,0.0,0.0
2056,LBM,0.0,0.0
2057,LBM,0.302,0.0
2058,LBM,0.0,0.0
2059,LBM,0.369,0.0
2060,LBM,0.0,0.0
2061,LBM,0.415,0.0
2062,LBM,0.0,0.0
2063,LBM,0.0,0.0
2064,LBM,0.321,0.0
2065,LBM,0.326,0.0
2066,LBM,0.0,0.0
2067,LBM,0.41100000000000003,0.0
2068,LBM,0.34299999999999997,0.0
2069,LBM,0.0,0.0
2070,LBM,0.375,0.0
2071,LBM,0.0,0.0
2072,LBM,0.0,0.0
2073,LBM,0.0,0.0
2074,LBM,0.0,0.0
2075,LBM,0.0,0.0
2076,LBM,0.0,0.0
2077,LBM,0.0,0.0
2078,LBM,0.39299999999999996,0.0
2079,LBM,0.395,0.0
2080,LBM,0.0,0.0
2081,LBM,0.0,0.0
2082,LBM,0.0,0.0
2083,LBM,0.0,0.0
2084,LBM,0.27899999999999997,0.0
2085,LBM,0.0,0.0
2086,LBM,0.0,0.0
2087,LBM,0.0,0.0
2088,LBM,0.302,0.0
2089,LBM,0.0,0.0
2090,LBM,0.0,0.0
2091,LBM,0.0,0.0
2092,LBM,0.337,0.0
2093,LBM,0.423,0.0
2094,LBM,0.0,0.0
2095,LBM,0.47200000000000003,0.0
2096,LBM,0.0,0.0
2097,LBM,0.0,0.0
2098,LBM,0.0,0.0
2099,LBM,0.0,0.0
2100,LBM,0.0,0.0
2101,LBM,0.0,0.0
2102,LBM,0.0,0.0
2103,LBM,0.0,0.0
2104,LBM,0.0,0.0
2105,LBM,0.281,0.0
2106,LBM,0.348,0.0
2107,LBM,0.0,0.0
2108,LBM,0.322,0.0
2109,LBM,0.0,0.0
2110,LBM,0.32,0.0
2111,LBM,0.0,0.0
2112,LBM,0.377,0.0
2113,LBM,0.0,0.0
2114,LBM,0.28600000000000003,0.0
2115,LBM,0.0,0.0
2116,LBM,0.354,0.0
2117,LBM,0.0,0.0
2118,LBM,0.0,0.0
2119,LBM,0.0,0.0
2120,LBM,0.0,0.0
2121,LBM,0.0,0.0
2122,LBM,0.0,0.0
2123,LBM,0.0,0.0
2124,LBM,0.0,0.0
2125,LBM,0.0,0.0
2126,LBM,0.0,0.0
2127,LBM,0.315,0.0
2128,LBM,0.0,0.0
2129,LBM,0.0,0.0
2130,LBM,0.314,0.0
2131,LBM,0.335,0.41200000000000003
2132,LBM,0.0,0.0
2133,LBM,0.0,0.0
2134,LBM,0.37,0.0
2135,LBM,0.0,0.0
2136,LBM,0.0,0.0
2137,LBM,0.488,0.0
2138,LBM,0.327,0.0
2139,LBM,0.43,0.0
2140,LBM,0.0,0.0
2141,LBM,0.34299999999999997,0.0
2142,LBM,0.0,0.0
2143,LBM,0.0,0.0
2144,LBM,0.306,0.0
2145,LBM,0.0,0.0
2146,LBM,0.0,0.0
2147,LBM,0.0,0.0
2148,LBM,0.0,0.0
2149,LBM,0.0,0.0
2150,LBM,0.0,0.0
2151,LBM,0.0,0.0
2152,LBM,0.39299999999999996,0.0
2153,LBM,0.0,0.0
2154,LBM,0.0,0.0
2155,LBM,0.415,0.0
2156,LBM,0.48,0.0
2157,LBM,0.0,0.0
2158,LBM,0.0,0.0
2159,LBM,0.309,0.0
2160,LBM,0.0,0.0
2161,LBM,0.0,0.0
2162,LBM,0.0,0.0
2163,LBM,0.0,0.0
2164,LBM,0.0,0.0
2165,LBM,0.39799999999999996,0.0
2166,LBM,0.371,0.0
2167,LBM,0.0,0.0
2168,LBM,0.0,0.0
2169,LBM,0.0,0.0
2170,LBM,0.0,0.0
2171,LBM,0.0,0.0
2172,LBM,0.29,0.0
2173,LBM,0.0,0.0
2174,LBM,0.0,0.0
2175,LBM,0.0,0.0
2176,LBM,0.0,0.0
2177,LBM,0.308,0.0
2178,LBM,0.0,0.0
2179,LBM,0.0,0.0
2180,LBM,0.0,0.0
2181,LBM,0.0,0.0
2182,LBM,0.0,0.0
2183,LBM,0.423,0.0
2184,LBM,0.39899999999999997,0.0
2185,LBM,0.0,0.0
2186,LBM,0.0,0.0
2187,LBM,0.0,0.0
2188,LBM,0.425,0.0
2189,LBM,0.0,0.0
2190,LBM,0.382,0.0
2191,LBM,0.0,0.0
2192,LBM,0.384,0.0
2193,LBM,0.0,0.0
2194,LBM,0.0,0.0
2195,LBM,0.0,0.0
2196,LBM,0.0,0.0
2197,LBM,0.0,0.0
2198,LBM,0.457,0.0
2199,LBM,0.33399999999999996,0.0
2200,LBM,0.0,0.0
2201,LBM,0.40700000000000003,0.0
2202,LBM,0.0,0.0
2203,LBM,0.0,0.0
2204,LBM,0.0,0.0
2205,LBM,0.401,0.0
2206,LBM,0.321,0.0
2207,LBM,0.512,0.0
2208,LBM,0.0,0.0
2209,LBM,0.28600000000000003,0.0
2210,LBM,0.361,0.0
2211,LBM,0.0,0.0
2212,LBM,0.0,0.0
2213,LBM,0.325,0.0
2214,LBM,0.0,0.0
2215,LBM,0.397,0.0
2216,LBM,0.39399999999999996,0.0
2217,LBM,0.0,0.0
2218,LBM,0.0,0.0
2219,LBM,0.47100000000000003,0.0
2220,LBM,0.0,0.0
2221,LBM,0.0,0.0
2222,LBM,0.0,0.0
2223,LBM,0.0,0.0
2224,LBM,0.0,0.0
2225,LBM,0.0,0.0
2226,LBM,0.0,0.0
2227,LBM,0.515,0.0
2228,LBM,0.39,0.0
2229,LBM,0.0,0.0
2230,LBM,0.28600000000000003,0.0
2231,LBM,0.0,0.0
2232,LBM,0.0,0.0
2233,LBM,0.0,0.0
2234,LBM,0.354,0.0
2235,LBM,0.0,0.0
2236,LBM,0.0,0.0
2237,LBM,0.364,0.0
2238,LBM,0.0,0.0
2239,LBM,0.0,0.0
2240,LBM,0.322,0.0
2241,LBM,0.4,0.0
2242,LBM,0.0,0.0
2243,LBM,0.0,0.0
2244,LBM,0.0,0.0
2245,LBM,0.0,0.0
2246,LBM,0.354,0.0
2247,LBM,0.0,0.0
2248,LBM,0.0,0.0
2249,LBM,0.385,0.0
2250,LBM,0.405,0.0
2251,LBM,0.0,0.0
2252,LBM,0.29600000000000004,0.0
2253,LBM,0.0,0.0
2254,LBM,0.28300000000000003,0.0
2255,LBM,0.0,0.0
2256,LBM,0.0,0.0
2257,LBM,0.0,0.0
2258,LBM,0.0,0.0
2259,LBM,0.0,0.0
2260,LBM,0.0,0.0
2261,LBM,0.0,0.0
2262,LBM,0.0,0.0
2263,LBM,0.0,0.0
2264,LBM,0.267,0.0
2265,LBM,0.0,0.0
2266,LBM,0.0,0.0
2267,LBM,0.0,0.0
2268,LBM,0.0,0.0
2269,LBM,0.0,0.0
2270,LBM,0.0,0.0
2271,LBM,0.0,0.0
2272,LBM,0.348,0.0
2273,LBM,0.511,0.0
2274,LBM,0.0,0.0
2275,LBM,0.0,0.0
2276,LBM,0.0,0.0
2277,LBM,0.33,0.0
2278,LBM,0.0,0.0
2279,LBM,0.0,0.0
2280,LBM,0.0,0.0
2281,LBM,0.0,0.0
2282,LBM,0.39,0.0
2283,LBM,0.28800000000000003,0.0
2284,LBM,0.0,0.0
2285,LBM,0.0,0.0
2286,LBM,0.0,0.0
2287,LBM,0.0,0.0
2288,LBM,0.35100000000000003,0.0
2289,LBM,0.0,0.0
2290,LBM,0.405,0.0
2291,LBM,0.0,0.0
2292,LBM,0.436,0.0
2293,LBM,0.0,0.0
2294,LBM,0.0,0.0
2295,LBM,0.42100000000000004,0.0
2296,LBM,0.0,0.0
2297,LBM,0.0,0.0
2298,LBM,0.0,0.0
2299,LBM,0.32,0.0
2300,LBM,0.0,0.0
2301,LBM,0.0,0.0
2302,LBM,0.0,0.0
2303,LBM,0.0,0.0
2304,LBM,0.0,0.0
2305,LBM,0.0,0.0
2306,LBM,0.0,0.0
2307,LBM,0.0,0.0
2308,LBM,0.0,0.0
2309,LBM,0.0,0.0
2310,LBM,0.0,0.0
2311,LBM,0.0,0.0
2312,LBM,0.0,0.0
2313,LBM,0.0,0.0
2314,LBM,0.445,0.0
2315,LBM,0.0,0.0
2316,LBM,0.33299999999999996,0.0
2317,LBM,0.313,0.0
2318,LBM,0.0,0.0
2319,LBM,0.455,0.0
2320,LBM,0.354,0.0
2321,LBM,0.0,0.0
2322,LBM,0.28600000000000003,0.0
2323,LBM,0.0,0.0
2324,LBM,0.0,0.0
2325,LBM,0.0,0.0
2326,LBM,0.0,0.0
2327,LBM,0.0,0.0
2328,LBM,0.0,0.0
2329,LBM,0.344,0.0
2330,LBM,0.0,0.0
2331,Nucleate_UK_London,1.0,0.0
2332,Nucleate_UK_London,1.0,0.0
2333,Nucleate_UK_London,1.0,0.0
2334,Nucleate_UK_London,1.0,0.0
2335,Nucleate_UK_London,0.9940000000000001,0.0
2336,Nucleate_UK_London,1.0,0.0
2337,Nucleate_UK_London,1.0,0.0
2338,Nucleate_UK_London,1.0,0.0
2339,Nucleate_UK_London,0.948,0.0
2340,Nucleate_UK_London,0.9790000000000001,0.0
2341,Nucleate_UK_London,1.0,0.0
2342,Nucleate_UK_London,1.0,0.0
2343,Nucleate_UK_London,1.0,0.0
2344,Nucleate_UK_London,0.977,0.0
2345,Nucleate_UK_London,1.0,0.0
2346,Nucleate_UK_London,0.975,0.0
2347,Nucleate_UK_London,1.0,0.0
2348,Nucleate_UK_London,0.8059999999999999,0.0
2349,Nucleate_UK_London,0.812,0.0
2350,Nucleate_UK_London,0.816,0.0
2351,Nucleate_UK_London,0.828,0.0
2352,Nucleate_UK_London,0.789,0.0
2353,Nucleate_UK_London,0.8059999999999999,0.0
2354,Nucleate_UK_London,0.7929999999999999,0.0
2355,Nucleate_UK_London,0.784,0.0
2356,Nucleate_UK_London,0.828,0.0
2357,Nucleate_UK_London,0.855,0.0
2358,Nucleate_UK_London,0.7609999999999999,0.0
2359,Nucleate_UK_London,0.813,0.0
2360,Nucleate_UK_London,0.8740000000000001,0.0
2361,Nucleate_UK_London,0.8240000000000001,0.0
2362,Nucleate_UK_London,0.774,0.0
2363,Nucleate_UK_London,0.763,0.0
2364,Nucleate_UK_London,0.7929999999999999,0.0
2365,Nucleate_UK_London,0.8059999999999999,0.0
2366,Nucleate_UK_London,0.835,0.0
2367,Nucleate_UK_London,0.7909999999999999,0.0
2368,Nucleate_UK_London,0.8490000000000001,0.0
2369,Nucleate_UK_London,0.821,0.0
2370,Nucleate_UK_London,0.789,0.0
2371,Nucleate_UK_London,0.8029999999999999,0.0
2372,Nucleate_UK_London,0.738,0.0
2373,Nucleate_UK_London,0.774,0.0
2374,Nucleate_UK_London,0.818,0.0
2375,Nucleate_UK_London,0.7859999999999999,0.0
2376,Nucleate_UK_London,0.763,0.0
2377,Nucleate_UK_London,0.8590000000000001,0.0
2378,Nucleate_UK_London,0.8029999999999999,0.0
2379,Nucleate_UK_London,0.8059999999999999,0.0
2380,Nucleate_UK_London,0.878,0.0
2381,Nucleate_UK_London,0.778,0.0
2382,Nucleate_UK_London,0.8009999999999999,0.0
2383,Nucleate_UK_London,0.763,0.0
2384,Nucleate_UK_London,0.857,0.0
2385,Nucleate_UK_London,0.85,0.0
2386,Nucleate_UK_London,0.8270000000000001,0.0
2387,Nucleate_UK_London,0.82,0.0
2388,Nucleate_UK_London,0.7559999999999999,0.0
2389,Nucleate_UK_London,0.8220000000000001,0.0
2390,Nucleate_UK_London,0.787,0.0
2391,Nucleate_UK_London,0.767,0.0
2392,Nucleate_UK_London,0.818,0.0
2393,Nucleate_UK_London,0.772,0.0
2394,Nucleate_UK_London,0.802,0.0
2395,Nucleate_UK_London,0.8370000000000001,0.0
2396,Nucleate_UK_London,0.835,0.0
2397,Nucleate_UK_London,0.78,0.0
2398,Nucleate_UK_London,0.8029999999999999,0.0
2399,Nucleate_UK_London,0.782,0.0
2400,Nucleate_UK_London,0.8240000000000001,0.0
2401,Nucleate_UK_London,0.84,0.0
2402,Nucleate_UK_London,0.8390000000000001,0.0
2403,Nucleate_UK_London,0.755,0.0
2404,Nucleate_UK_London,0.8079999999999999,0.0
2405,Nucleate_UK_London,0.816,0.0
2406,Nucleate_UK_London,0.8370000000000001,0.0
2407,Nucleate_UK_London,0.833,0.0
2408,Nucleate_UK_London,0.778,0.0
2409,Nucleate_UK_London,0.7609999999999999,0.0
2410,Nucleate_UK_London,0.804,0.0
2411,Nucleate_UK_London,0.787,0.0
2412,Nucleate_UK_London,0.838,0.0
2413,Nucleate_UK_London,0.77,0.0
2414,Nucleate_UK_London,0.8009999999999999,0.0
2415,Nucleate_UK_London,0.807,0.0
2416,Nucleate_UK_London,0.765,0.0
2417,Nucleate_UK_London,0.797,0.0
2418,Nucleate_UK_London,0.797,0.0
2419,Nucleate_UK_London,0.797,0.0
2420,Nucleate_UK_London,0.818,0.0
2421,Nucleate_UK_London,0.754,0.0
2422,Nucleate_UK_London,0.843,0.0
2423,Nucleate_UK_London,0.8009999999999999,0.0
2424,Nucleate_UK_London,0.825,0.0
2425,Nucleate_UK_London,0.807,0.0
2426,Nucleate_UK_London,0.8420000000000001,0.0
2427,Nucleate_UK_London,0.7859999999999999,0.0
2428,Nucleate_UK_London,0.78,0.0
2429,Nucleate_UK_London,0.8059999999999999,0.0
2430,Nucleate_UK_London,0.8290000000000001,0.0
2431,Nucleate_UK_London,0.747,0.0
2432,Nucleate_UK_London,0.77,0.0
2433,Nucleate_UK_London,0.841,0.0
2434,Nucleate_UK_London,0.846,0.0
2435,Nucleate_UK_London,0.789,0.0
2436,Nucleate_UK_London,0.863,0.0
2437,Nucleate_UK_London,0.8440000000000001,0.0
2438,Nucleate_UK_London,0.835,0.0
2439,Nucleate_UK_London,0.8009999999999999,0.0
2440,Nucleate_UK_London,0.7709999999999999,0.0
2441,Nucleate_UK_London,0.818,0.0
2442,Nucleate_UK_London,0.79,0.0
2443,Nucleate_UK_London,0.7909999999999999,0.0
2444,Nucleate_UK_London,0.8590000000000001,0.0
2445,Nucleate_UK_London,0.7759999999999999,0.0
2446,Nucleate_UK_London,0.795,0.0
2447,Nucleate_UK_London,0.816,0.0
2448,Nucleate_UK_London,0.937,0.0
