310	Ibritumomab	43.400	76	0.863	0.364	4.547E-17	64
310	Mouse-Human	43.400	76	0.863	0.362	4.547E-17	64
310	8932_L|veltuzumab|Humanized||L-KAPPA	42.100	76	0.863	0.357	1.180E-16	63
502	Ofatumumab	41.700	67	0.775	0.302	4.683E-09	42
790	Ofatumumab	56.400	61	0.725	0.275	1.752E-17	66
790	ocrelizumab	50.800	61	0.725	0.135	5.782E-16	61
5592	Rituximab	37.800	95	0.863	0.211	3.669E-10	45
5592	8932_H|veltuzumab|Humanized||H-GAMMA-1	39.700	93	0.837	0.206	3.669E-10	45
192	Ofatumumab	72.700	55	0.688	0.261	2.605E-22	79
192	ocrelizumab	48.600	76	0.875	0.357	4.916E-18	67
192	Ibritumomab	51.500	64	0.738	0.306	1.752E-17	66
192	Mouse-Human	51.500	64	0.738	0.305	1.752E-17	66
192	Rituximab	51.500	64	0.738	0.300	1.752E-17	66
192	Ublituximab	50.000	64	0.738	0.300	8.585E-17	64
192	8932_L|veltuzumab|Humanized||L-KAPPA	51.500	64	0.738	0.300	3.061E-16	62
384	Ofatumumab	74.500	55	0.688	0.261	4.206E-24	85
384	Ublituximab	48.600	75	0.875	0.352	3.050E-20	74
384	ocrelizumab	47.300	75	0.875	0.352	1.087E-19	72
384	Ibritumomab	47.300	75	0.875	0.359	2.051E-19	71
384	Mouse-Human	47.300	75	0.875	0.357	2.051E-19	71
384	8932_L|veltuzumab|Humanized||L-KAPPA	46.000	75	0.875	0.352	3.578E-18	68
384	Rituximab	46.000	75	0.875	0.352	4.916E-18	67
704	Ofatumumab	37.500	72	0.875	0.324	2.432E-13	54
704	ocrelizumab	39.700	73	0.887	0.162	3.100E-12	51
5410	Rituximab	43.700	80	1.000	0.177	1.379E-18	69
5410	8932_H|veltuzumab|Humanized||H-GAMMA-1	43.700	80	1.000	0.177	9.282E-18	66
5410	Ibritumomab	39.500	81	1.000	0.183	2.834E-15	59
5410	Mouse-Human	39.500	81	1.000	0.181	2.834E-15	59
5410	Ublituximab	40.500	69	0.863	0.154	1.287E-13	55
5410	ocrelizumab	30.800	81	1.000	0.179	7.471E-11	47
5666	Rituximab	43.700	80	1.000	0.177	1.004E-18	69
5666	8932_H|veltuzumab|Humanized||H-GAMMA-1	43.700	80	1.000	0.177	4.916E-18	67
5666	Ibritumomab	39.500	81	1.000	0.183	2.834E-15	59
5666	Mouse-Human	39.500	81	1.000	0.181	2.834E-15	59
5666	Ublituximab	40.500	69	0.863	0.154	9.367E-14	55
5666	ocrelizumab	32.000	81	1.000	0.179	2.092E-11	48
5376	Rituximab	46.200	80	1.000	0.177	1.616E-20	74
5376	8932_H|veltuzumab|Humanized||H-GAMMA-1	46.200	80	1.000	0.177	5.757E-20	73
5376	Ibritumomab	41.900	81	1.000	0.183	8.585E-17	64
5376	Mouse-Human	41.900	81	1.000	0.181	8.585E-17	64
5376	Ublituximab	41.000	73	0.913	0.163	3.895E-15	59
5376	ocrelizumab	34.500	81	1.000	0.179	4.595E-13	53
5760	8932_H|veltuzumab|Humanized||H-GAMMA-1	39.500	91	0.812	0.202	3.406E-09	42
3788	Rituximab	93.700	80	0.938	0.177	3.375E-44	142
3788	8932_H|veltuzumab|Humanized||H-GAMMA-1	83.700	80	0.938	0.177	4.509E-40	130
3788	Ublituximab	85.700	77	0.938	0.172	2.147E-35	117
3788	Mouse-Human	79.000	76	0.938	0.170	2.490E-33	111
3788	ocrelizumab	72.800	81	0.938	0.179	4.693E-33	110
3788	Ofatumumab	65.300	75	0.863	0.338	7.379E-27	93
3788	Ibritumomab	65.400	76	0.938	0.172	6.799E-26	90
3884	Rituximab	97.500	80	0.975	0.177	6.932E-45	144
3884	8932_H|veltuzumab|Humanized||H-GAMMA-1	86.200	80	0.975	0.177	4.509E-40	130
3884	Ublituximab	82.200	78	0.975	0.172	3.418E-33	111
3884	Mouse-Human	80.200	78	0.975	0.170	6.443E-33	110
3884	ocrelizumab	71.200	80	0.962	0.177	2.891E-31	105
3884	Ibritumomab	67.900	78	0.975	0.172	1.911E-26	91
3884	Ofatumumab	56.200	80	0.962	0.360	2.230E-24	85
4108	Ofatumumab	98.700	80	0.988	0.379	6.765E-52	164
4108	ocrelizumab	78.700	80	0.988	0.376	1.601E-39	129
4108	8932_L|veltuzumab|Humanized||L-KAPPA	73.700	80	0.988	0.376	6.579E-37	121
4108	Mouse-Human	70.000	80	0.988	0.381	9.621E-34	112
4108	Rituximab	68.700	80	0.988	0.376	1.321E-33	112
4108	Ublituximab	70.000	80	0.988	0.376	1.814E-33	111
4108	Ibritumomab	66.200	80	0.988	0.383	1.117E-31	106
4108	Ublituximab	38.300	60	0.712	0.134	1.673E-08	40
4108	Mouse-Human	40.000	56	0.675	0.125	1.553E-07	37
4108	Rituximab	36.600	60	0.675	0.133	2.936E-07	36
4108	Ibritumomab	38.900	55	0.663	0.124	4.036E-07	36
4108	8932_H|veltuzumab|Humanized||H-GAMMA-1	35.000	60	0.675	0.133	4.036E-07	36
4108	ocrelizumab	39.200	56	0.613	0.124	4.036E-07	36
4108	Ofatumumab	36.300	55	0.600	0.248	9.718E-06	32
3782	Rituximab	93.800	81	0.962	0.180	1.306E-44	143
3782	8932_H|veltuzumab|Humanized||H-GAMMA-1	82.700	81	0.962	0.180	8.495E-40	130
3782	Ublituximab	82.800	76	0.938	0.170	1.047E-34	115
3782	Mouse-Human	77.700	76	0.950	0.170	8.846E-33	109
3782	ocrelizumab	71.600	81	0.950	0.179	3.143E-32	108
3782	Ibritumomab	66.200	75	0.938	0.169	4.950E-26	90
3782	Ofatumumab	58.000	81	0.950	0.365	9.337E-26	89
234	Ofatumumab	65.600	67	0.825	0.318	1.897E-22	80
234	ocrelizumab	49.300	75	0.938	0.352	2.220E-20	74
234	8932_L|veltuzumab|Humanized||L-KAPPA	44.000	75	0.938	0.352	1.275E-17	66
234	Rituximab	44.000	75	0.938	0.352	3.309E-17	65
234	Ibritumomab	44.000	75	0.938	0.359	4.547E-17	64
234	Mouse-Human	44.000	75	0.938	0.357	4.547E-17	64
234	Ublituximab	53.700	54	0.675	0.254	1.621E-16	63
3893	Rituximab	98.700	80	0.988	0.177	8.989E-48	153
3893	8932_H|veltuzumab|Humanized||H-GAMMA-1	87.500	80	0.988	0.177	8.006E-43	138
3893	Ublituximab	83.700	79	0.988	0.172	1.702E-36	120
3893	Mouse-Human	81.400	79	0.988	0.170	1.139E-35	118
3893	ocrelizumab	75.300	81	0.988	0.179	2.947E-35	117
3893	Ofatumumab	67.100	76	0.925	0.342	1.027E-30	104
3893	Ibritumomab	67.900	79	0.988	0.172	3.094E-28	96
4085	Rituximab	97.500	81	1.000	0.180	1.847E-48	154
4085	8932_H|veltuzumab|Humanized||H-GAMMA-1	85.100	81	1.000	0.180	5.833E-43	139
4085	Ublituximab	82.500	79	0.988	0.172	1.702E-36	120
4085	Mouse-Human	80.400	80	1.000	0.172	2.336E-36	120
4085	ocrelizumab	74.300	82	1.000	0.181	6.044E-36	119
4085	Ofatumumab	60.900	82	1.000	0.369	3.652E-30	102
4085	Ibritumomab	67.000	80	1.000	0.174	6.337E-29	98
380	Ofatumumab	71.400	56	0.700	0.265	4.206E-24	85
380	Ublituximab	50.000	76	0.863	0.357	1.176E-20	75
380	ocrelizumab	48.600	76	0.863	0.357	4.190E-20	73
380	Ibritumomab	48.600	76	0.863	0.364	7.909E-20	72
380	Mouse-Human	48.600	76	0.863	0.362	7.909E-20	72
380	Rituximab	47.300	76	0.863	0.357	1.895E-18	68
380	8932_L|veltuzumab|Humanized||L-KAPPA	58.100	55	0.675	0.258	1.895E-18	68
3714	ocrelizumab	32.900	74	0.887	0.164	2.522E-05	31
3714	Ublituximab	31.500	71	0.887	0.156	6.542E-05	30
5475	Rituximab	45.000	80	1.000	0.177	1.895E-18	68
5475	8932_H|veltuzumab|Humanized||H-GAMMA-1	45.000	80	1.000	0.177	6.755E-18	67
5475	Ibritumomab	43.400	69	0.863	0.156	1.390E-14	57
5475	Mouse-Human	43.400	69	0.863	0.154	1.390E-14	57
5475	Ublituximab	39.700	73	0.913	0.163	3.343E-13	53
5475	ocrelizumab	35.300	81	1.000	0.179	3.953E-11	48
5430	Rituximab	41.200	80	1.000	0.177	3.061E-16	62
5430	8932_H|veltuzumab|Humanized||H-GAMMA-1	41.200	80	1.000	0.177	1.092E-15	61
5430	Ibritumomab	37.000	81	1.000	0.183	1.193E-12	52
5430	Mouse-Human	37.000	81	1.000	0.181	1.193E-12	52
5430	Ublituximab	37.600	69	0.863	0.154	3.953E-11	48
5622	Rituximab	46.200	80	1.000	0.177	3.050E-20	74
5622	8932_H|veltuzumab|Humanized||H-GAMMA-1	45.000	80	1.000	0.177	3.871E-19	70
5622	Ibritumomab	41.900	81	1.000	0.183	8.585E-17	64
5622	Mouse-Human	41.900	81	1.000	0.181	8.585E-17	64
5622	Ublituximab	42.000	69	0.863	0.154	1.390E-14	57
5622	ocrelizumab	34.500	81	1.000	0.179	6.317E-13	53
89	Ofatumumab	53.900	76	0.875	0.360	7.909E-20	72
89	Ublituximab	44.000	75	0.875	0.352	2.604E-18	68
89	ocrelizumab	44.000	75	0.875	0.352	6.755E-18	67
89	8932_L|veltuzumab|Humanized||L-KAPPA	45.300	75	0.875	0.352	6.755E-18	67
89	Rituximab	44.000	75	0.875	0.352	9.282E-18	66
89	Ibritumomab	42.600	75	0.875	0.359	1.275E-17	66
89	Mouse-Human	42.600	75	0.875	0.357	1.275E-17	66
409	Ofatumumab	80.000	55	0.688	0.256	1.623E-24	86
409	ocrelizumab	50.000	76	0.875	0.357	6.233E-21	76
409	Ibritumomab	47.300	76	0.875	0.364	2.051E-19	71
409	Mouse-Human	47.300	76	0.875	0.362	2.051E-19	71
409	Ublituximab	46.000	76	0.875	0.357	7.308E-19	70
409	Rituximab	57.400	54	0.675	0.254	3.578E-18	68
409	8932_L|veltuzumab|Humanized||L-KAPPA	48.600	76	0.875	0.357	4.916E-18	67
569	Ofatumumab	48.300	62	0.712	0.279	3.669E-10	45
569	ocrelizumab	40.300	62	0.712	0.137	2.136E-07	37
793	ocrelizumab	37.500	80	0.975	0.177	1.770E-13	54
793	Ofatumumab	34.300	67	0.812	0.302	1.193E-12	52
135	Ofatumumab	52.700	71	0.812	0.336	3.578E-18	68
135	ocrelizumab	43.500	76	0.887	0.357	4.207E-16	62
135	8932_L|veltuzumab|Humanized||L-KAPPA	39.700	76	0.887	0.357	6.815E-14	55
135	Ibritumomab	38.400	76	0.887	0.364	3.343E-13	53
135	Mouse-Human	38.400	76	0.887	0.362	3.343E-13	53
135	Rituximab	38.400	76	0.887	0.357	8.683E-13	52
135	Ublituximab	37.100	76	0.887	0.357	1.641E-12	51
455	Ofatumumab	78.100	55	0.688	0.256	2.056E-23	83
455	ocrelizumab	60.000	55	0.688	0.249	2.408E-17	65
455	Ibritumomab	58.100	55	0.688	0.254	3.061E-16	62
455	Mouse-Human	58.100	55	0.688	0.252	3.061E-16	62
455	Rituximab	46.700	75	0.887	0.352	4.207E-16	62
455	Ublituximab	56.300	55	0.688	0.249	7.945E-16	61
455	8932_L|veltuzumab|Humanized||L-KAPPA	44.100	75	0.887	0.352	2.834E-15	59
3831	Rituximab	93.700	80	0.938	0.177	1.008E-41	135
3831	8932_H|veltuzumab|Humanized||H-GAMMA-1	83.700	80	0.938	0.177	1.350E-37	123
3831	Ublituximab	83.100	77	0.938	0.172	2.106E-31	106
3831	Mouse-Human	77.700	76	0.938	0.170	2.660E-30	102
3831	ocrelizumab	68.300	79	0.913	0.175	4.249E-28	96
3831	Ibritumomab	65.400	76	0.938	0.172	7.934E-24	84
3831	Ofatumumab	55.600	79	0.913	0.356	2.405E-21	77
333	Ofatumumab	66.100	59	0.738	0.280	2.605E-22	79
333	ocrelizumab	53.400	58	0.712	0.272	1.752E-17	66
333	Ublituximab	59.100	49	0.613	0.230	1.621E-16	63
333	8932_L|veltuzumab|Humanized||L-KAPPA	41.800	86	0.887	0.404	2.228E-16	63
333	Rituximab	57.100	49	0.613	0.230	3.061E-16	62
333	Ibritumomab	57.100	49	0.613	0.234	7.945E-16	61
333	Mouse-Human	57.100	49	0.613	0.233	7.945E-16	61
653	Rituximab	56.700	79	0.988	0.175	3.050E-20	74
653	Ibritumomab	57.300	59	0.738	0.133	2.408E-17	65
653	Mouse-Human	57.300	59	0.738	0.132	2.408E-17	65
653	Ublituximab	55.700	59	0.738	0.132	2.228E-16	63
653	8932_H|veltuzumab|Humanized||H-GAMMA-1	50.800	59	0.738	0.131	1.092E-15	61
653	ocrelizumab	45.900	59	0.738	0.131	3.608E-14	56
653	Ofatumumab	38.300	59	0.738	0.266	2.669E-10	45
5326	Rituximab	46.200	80	1.000	0.177	2.818E-19	71
5326	8932_H|veltuzumab|Humanized||H-GAMMA-1	43.700	80	1.000	0.177	1.752E-17	66
5326	Ibritumomab	41.900	81	1.000	0.183	1.092E-15	61
5326	Mouse-Human	41.900	81	1.000	0.181	1.092E-15	61
5326	Ublituximab	43.400	69	0.863	0.154	3.608E-14	56
5326	ocrelizumab	33.300	81	1.000	0.179	2.876E-11	48
43	Ofatumumab	56.900	86	1.000	0.408	1.005E-22	81
43	ocrelizumab	46.600	75	0.875	0.352	2.604E-18	68
43	8932_L|veltuzumab|Humanized||L-KAPPA	48.000	75	0.875	0.352	4.916E-18	67
43	Ublituximab	41.300	75	0.875	0.352	6.248E-17	64
43	Rituximab	41.300	75	0.875	0.352	2.228E-16	63
43	Ibritumomab	40.000	75	0.875	0.359	3.061E-16	62
43	Mouse-Human	40.000	75	0.875	0.357	3.061E-16	62
299	Ublituximab	56.600	53	0.650	0.249	3.895E-15	59
523	Ofatumumab	53.200	61	0.725	0.275	1.180E-16	63
523	ocrelizumab	49.200	61	0.725	0.135	5.353E-15	59
28	Ofatumumab	59.200	76	0.875	0.360	1.897E-22	80
28	ocrelizumab	50.600	75	0.875	0.352	3.050E-20	74
28	Rituximab	46.600	75	0.875	0.352	7.308E-19	70
28	8932_L|veltuzumab|Humanized||L-KAPPA	49.300	75	0.875	0.352	7.308E-19	70
28	Ibritumomab	45.300	75	0.875	0.359	1.004E-18	69
28	Mouse-Human	45.300	75	0.875	0.357	1.004E-18	69
28	Ublituximab	44.000	75	0.875	0.352	4.916E-18	67
316	Ofatumumab	74.500	55	0.688	0.256	5.328E-23	81
316	ocrelizumab	51.900	75	0.887	0.352	3.050E-20	74
316	Rituximab	50.600	75	0.887	0.352	7.909E-20	72
316	Ublituximab	53.200	75	0.887	0.352	2.051E-19	71
316	Ibritumomab	50.600	75	0.887	0.359	2.818E-19	71
316	Mouse-Human	50.600	75	0.887	0.357	2.818E-19	71
316	8932_L|veltuzumab|Humanized||L-KAPPA	48.000	75	0.887	0.352	7.308E-19	70
476	Ofatumumab	48.000	75	0.913	0.338	1.621E-16	63
476	ocrelizumab	42.600	75	0.913	0.166	8.683E-13	52
3848	Rituximab	90.300	83	0.975	0.184	8.242E-47	150
3848	8932_H|veltuzumab|Humanized||H-GAMMA-1	79.500	83	0.975	0.184	1.008E-41	135
3848	Ibritumomab	79.200	77	0.887	0.174	7.625E-35	115
3848	Mouse-Human	77.900	77	0.887	0.172	2.708E-34	114
3848	ocrelizumab	63.000	84	0.975	0.186	1.215E-32	109
3848	Ublituximab	68.600	80	0.975	0.179	2.891E-31	105
3848	Ofatumumab	41.600	84	0.975	0.378	2.408E-17	65
4072	Rituximab	97.500	80	0.975	0.177	5.507E-46	147
4072	8932_H|veltuzumab|Humanized||H-GAMMA-1	86.200	80	0.975	0.177	3.579E-41	134
4072	Ublituximab	82.200	78	0.975	0.172	2.708E-34	114
4072	Mouse-Human	80.200	78	0.975	0.170	5.105E-34	113
4072	ocrelizumab	69.100	81	0.975	0.179	1.534E-31	106
4072	Ibritumomab	72.100	76	0.950	0.167	8.702E-29	98
4072	Ofatumumab	59.400	79	0.938	0.356	1.182E-24	86
4023	Ofatumumab	89.400	84	0.975	0.398	4.376E-47	151
4023	ocrelizumab	64.200	82	0.962	0.385	5.015E-30	102
4023	8932_L|veltuzumab|Humanized||L-KAPPA	58.000	80	0.925	0.376	2.075E-27	94
4023	Ibritumomab	58.300	82	0.962	0.392	9.337E-26	89
4023	Mouse-Human	58.300	82	0.962	0.390	9.337E-26	89
4023	Rituximab	54.300	80	0.925	0.376	8.606E-25	87
4023	Ublituximab	55.500	80	0.925	0.376	8.606E-25	87
4023	Rituximab	34.000	96	0.950	0.213	1.553E-07	37
4023	ocrelizumab	34.600	97	0.950	0.215	2.136E-07	37
4023	8932_H|veltuzumab|Humanized||H-GAMMA-1	34.000	96	0.950	0.213	4.036E-07	36
4023	Ublituximab	34.000	93	0.950	0.208	7.627E-07	35
4023	Ibritumomab	33.600	97	0.950	0.219	1.981E-06	34
4023	Mouse-Human	33.600	97	0.950	0.217	1.981E-06	34
3836	Ofatumumab	48.800	81	0.975	0.384	4.916E-22	79
3836	Ibritumomab	48.800	80	0.975	0.383	6.233E-21	76
3836	Mouse-Human	48.800	80	0.975	0.381	6.233E-21	76
3836	Rituximab	47.600	80	0.975	0.376	8.563E-21	75
3836	Ublituximab	47.600	80	0.975	0.376	1.616E-20	74
3836	ocrelizumab	45.300	80	0.975	0.376	1.087E-19	72
3836	8932_L|veltuzumab|Humanized||L-KAPPA	41.800	80	0.975	0.376	1.379E-18	69
3759	Rituximab	91.200	80	0.913	0.177	5.051E-45	145
3759	8932_H|veltuzumab|Humanized||H-GAMMA-1	81.200	80	0.913	0.177	2.393E-40	131
3759	Ibritumomab	76.300	76	0.850	0.172	4.693E-33	110
3759	Mouse-Human	75.000	76	0.850	0.170	1.667E-32	109
3759	ocrelizumab	66.600	81	0.913	0.179	1.117E-31	106
3759	Ublituximab	68.700	77	0.913	0.172	1.298E-29	100
3759	Ofatumumab	46.600	75	0.837	0.338	6.248E-17	64
3919	Rituximab	97.500	80	0.975	0.177	5.051E-45	145
3919	8932_H|veltuzumab|Humanized||H-GAMMA-1	86.200	80	0.975	0.177	3.285E-40	131
3919	Ublituximab	82.200	78	0.975	0.172	2.490E-33	111
3919	Mouse-Human	80.200	78	0.975	0.170	4.693E-33	110
3919	ocrelizumab	69.100	81	0.975	0.179	1.411E-30	103
3919	Ibritumomab	71.400	74	0.925	0.163	5.373E-27	93
3919	Ofatumumab	58.900	78	0.925	0.351	1.090E-23	83
5471	Rituximab	43.700	80	1.000	0.177	3.578E-18	68
5471	8932_H|veltuzumab|Humanized||H-GAMMA-1	43.700	80	1.000	0.177	1.275E-17	66
5471	Ibritumomab	39.500	81	1.000	0.183	1.910E-14	57
5471	Mouse-Human	39.500	81	1.000	0.181	1.910E-14	57
5471	Ublituximab	38.300	73	0.913	0.163	2.432E-13	54
5471	ocrelizumab	32.000	81	1.000	0.179	1.027E-10	46
5759	Rituximab	36.400	96	0.875	0.213	3.669E-10	45
5759	8932_H|veltuzumab|Humanized||H-GAMMA-1	35.400	93	0.837	0.206	6.439E-09	41
3945	Rituximab	98.700	80	0.988	0.177	3.680E-45	145
3945	8932_H|veltuzumab|Humanized||H-GAMMA-1	86.200	80	0.988	0.177	1.166E-39	129
3945	Mouse-Human	80.200	79	0.988	0.170	7.008E-34	113
3945	Ublituximab	82.500	79	0.988	0.172	9.621E-34	112
3945	ocrelizumab	71.200	80	0.975	0.177	3.143E-32	108
3945	Ibritumomab	67.900	79	0.988	0.172	2.075E-27	94
3945	Ofatumumab	57.500	80	0.975	0.360	9.337E-26	89
4073	Rituximab	51.200	80	0.837	0.376	2.824E-23	82
4073	Ublituximab	51.200	80	0.837	0.376	5.328E-23	81
4073	Ofatumumab	53.900	76	0.788	0.360	1.381E-22	80
4073	Ibritumomab	51.200	78	0.812	0.373	1.897E-22	80
4073	Mouse-Human	51.200	78	0.812	0.371	1.897E-22	80
4073	8932_L|veltuzumab|Humanized||L-KAPPA	47.500	80	0.837	0.376	2.605E-22	79
4073	ocrelizumab	48.700	80	0.837	0.376	1.274E-21	78
5324	Rituximab	47.500	80	1.000	0.177	3.050E-20	74
5324	8932_H|veltuzumab|Humanized||H-GAMMA-1	45.000	80	1.000	0.177	1.895E-18	68
5324	Ibritumomab	46.300	69	0.863	0.156	2.228E-16	63
5324	Mouse-Human	46.300	69	0.863	0.154	2.228E-16	63
5324	Ublituximab	42.400	73	0.913	0.163	5.353E-15	59
5324	ocrelizumab	36.200	69	0.863	0.153	5.858E-12	50
5583	Rituximab	38.200	95	0.863	0.211	5.435E-11	47
5583	8932_H|veltuzumab|Humanized||H-GAMMA-1	39.000	93	0.837	0.206	7.471E-11	47
5315	Rituximab	41.200	80	1.000	0.177	1.752E-17	66
5315	8932_H|veltuzumab|Humanized||H-GAMMA-1	41.200	80	1.000	0.177	8.585E-17	64
5315	Ibritumomab	37.000	81	1.000	0.183	1.770E-13	54
5315	Mouse-Human	37.000	81	1.000	0.181	1.770E-13	54
5315	Ublituximab	36.900	73	0.913	0.163	1.193E-12	52
5315	ocrelizumab	30.800	81	1.000	0.179	3.669E-10	45
5571	8932_H|veltuzumab|Humanized||H-GAMMA-1	38.400	91	0.812	0.202	2.300E-08	40
3891	Rituximab	68.700	80	1.000	0.122	2.106E-31	106
3891	Ibritumomab	65.000	80	1.000	0.124	3.361E-29	99
3891	Mouse-Human	65.000	80	1.000	0.123	3.361E-29	99
3891	8932_H|veltuzumab|Humanized||H-GAMMA-1	61.200	80	1.000	0.122	2.253E-28	97
3891	Ublituximab	62.500	80	1.000	0.123	1.100E-27	95
3891	ocrelizumab	51.200	80	1.000	0.122	8.606E-25	87
3891	Ofatumumab	33.300	80	0.637	0.360	1.641E-12	51
4025	Ofatumumab	89.100	83	0.950	0.393	6.550E-48	153
4025	ocrelizumab	66.200	83	0.950	0.390	7.008E-34	113
4025	8932_L|veltuzumab|Humanized||L-KAPPA	60.200	83	0.950	0.390	1.027E-30	104
4025	Mouse-Human	59.000	83	0.950	0.395	8.702E-29	98
4025	Ublituximab	59.000	83	0.950	0.390	1.641E-28	97
4025	Rituximab	56.600	83	0.950	0.390	4.249E-28	96
4025	Ibritumomab	56.700	81	0.925	0.388	5.373E-27	93
4025	ocrelizumab	31.100	92	0.900	0.204	5.548E-07	36
4025	8932_H|veltuzumab|Humanized||H-GAMMA-1	31.500	91	0.900	0.202	7.627E-07	35
4025	Ublituximab	31.400	88	0.900	0.196	5.145E-06	33
4025	Rituximab	30.400	91	0.900	0.202	5.145E-06	33
4025	Ibritumomab	31.300	85	0.812	0.192	1.234E-04	29
4025	Mouse-Human	31.300	85	0.812	0.190	1.234E-04	29
202	Ofatumumab	67.800	56	0.675	0.265	5.757E-20	73
202	ocrelizumab	58.900	56	0.688	0.263	1.275E-17	66
202	Ibritumomab	60.700	56	0.688	0.268	2.408E-17	65
202	Mouse-Human	60.700	56	0.688	0.267	2.408E-17	65
202	Rituximab	48.600	76	0.875	0.357	3.309E-17	65
202	Ublituximab	58.900	56	0.688	0.263	6.248E-17	64
202	8932_L|veltuzumab|Humanized||L-KAPPA	46.000	76	0.875	0.357	7.945E-16	61
362	Ofatumumab	73.200	56	0.700	0.265	2.230E-24	85
362	Ublituximab	50.700	69	0.788	0.324	7.909E-20	72
362	ocrelizumab	49.200	69	0.788	0.324	2.051E-19	71
362	Ibritumomab	49.200	69	0.788	0.330	5.319E-19	70
362	Mouse-Human	49.200	69	0.788	0.329	5.319E-19	70
362	8932_L|veltuzumab|Humanized||L-KAPPA	47.800	69	0.788	0.324	1.895E-18	68
362	Rituximab	50.700	67	0.825	0.315	6.755E-18	67
650	Rituximab	50.000	66	0.825	0.146	2.604E-18	68
650	Ublituximab	46.700	62	0.775	0.138	2.062E-15	60
650	Ibritumomab	46.500	58	0.725	0.131	7.356E-15	58
650	Mouse-Human	46.500	58	0.725	0.130	7.356E-15	58
650	8932_H|veltuzumab|Humanized||H-GAMMA-1	40.900	66	0.825	0.146	3.608E-14	56
650	ocrelizumab	39.600	58	0.725	0.128	4.595E-13	53
650	Ofatumumab	36.200	58	0.725	0.261	5.044E-10	44
72	Ofatumumab	58.400	77	0.887	0.365	5.328E-23	81
72	ocrelizumab	48.000	75	0.875	0.352	1.616E-20	74
72	Rituximab	45.300	75	0.875	0.352	2.818E-19	71
72	Ibritumomab	44.000	75	0.875	0.359	3.871E-19	70
72	Mouse-Human	44.000	75	0.875	0.357	3.871E-19	70
72	Ublituximab	42.600	75	0.875	0.352	1.895E-18	68
72	8932_L|veltuzumab|Humanized||L-KAPPA	45.300	75	0.875	0.352	2.604E-18	68
3976	Rituximab	96.200	80	0.962	0.177	1.644E-43	140
3976	8932_H|veltuzumab|Humanized||H-GAMMA-1	85.000	80	0.962	0.177	1.071E-38	126
3976	Ublituximab	81.800	77	0.962	0.172	1.215E-32	109
3976	Mouse-Human	79.000	77	0.962	0.170	1.534E-31	106
3976	ocrelizumab	67.900	81	0.962	0.179	4.615E-29	99
3976	Ibritumomab	70.100	73	0.913	0.163	1.761E-25	89
3976	Ofatumumab	57.600	78	0.913	0.351	1.897E-22	80
4104	Rituximab	90.300	83	0.962	0.184	4.633E-44	142
4104	8932_H|veltuzumab|Humanized||H-GAMMA-1	78.300	83	0.962	0.184	1.470E-38	126
4104	Mouse-Human	75.000	79	0.962	0.177	9.621E-34	112
4104	Ublituximab	76.200	80	0.962	0.179	1.814E-33	111
4104	ocrelizumab	64.200	84	0.962	0.186	2.106E-31	106
4104	Ibritumomab	74.300	73	0.887	0.165	2.891E-31	105
4104	Ofatumumab	52.500	78	0.887	0.351	2.605E-22	79
3854	Rituximab	97.500	80	0.975	0.177	1.693E-47	152
3854	8932_H|veltuzumab|Humanized||H-GAMMA-1	87.500	80	0.975	0.177	3.097E-43	139
3854	Ublituximab	84.800	78	0.975	0.172	2.543E-37	123
3854	Mouse-Human	81.400	78	0.975	0.170	4.403E-36	119
3854	ocrelizumab	75.300	81	0.975	0.179	1.139E-35	118
3854	Ofatumumab	65.700	76	0.913	0.342	3.652E-30	102
3854	Ibritumomab	67.900	78	0.975	0.172	1.195E-28	98
3854	Ofatumumab	34.200	72	0.900	0.322	3.163E-08	39
3854	Ibritumomab	32.900	77	0.962	0.354	4.348E-08	39
3854	Mouse-Human	32.900	77	0.962	0.352	5.978E-08	38
3854	Ublituximab	32.000	77	0.962	0.347	1.553E-07	37
3854	Rituximab	32.000	77	0.962	0.347	4.036E-07	36
4014	Rituximab	98.700	80	0.988	0.177	1.131E-46	149
4014	8932_H|veltuzumab|Humanized||H-GAMMA-1	86.200	80	0.988	0.177	3.579E-41	134
4014	Mouse-Human	80.200	79	0.988	0.170	7.625E-35	115
4014	Ublituximab	79.700	79	0.988	0.172	9.621E-34	112
4014	ocrelizumab	69.100	81	0.988	0.179	2.289E-32	108
4014	Ibritumomab	71.700	76	0.950	0.165	3.361E-29	99
4014	Ofatumumab	59.400	79	0.950	0.356	3.322E-25	88
3531	ocrelizumab	36.800	57	0.637	0.126	1.981E-06	34
3531	Mouse-Human	32.000	75	0.688	0.168	1.336E-05	32
3531	Rituximab	30.400	69	0.650	0.153	1.336E-05	32
3531	Ibritumomab	31.400	70	0.650	0.158	1.835E-05	31
4075	Ofatumumab	85.000	80	0.850	0.379	2.393E-40	131
4075	ocrelizumab	72.500	80	0.850	0.376	1.047E-34	115
4075	8932_L|veltuzumab|Humanized||L-KAPPA	68.700	80	0.850	0.376	2.289E-32	108
4075	Ublituximab	66.200	80	0.850	0.376	6.886E-30	101
4075	Mouse-Human	65.000	80	0.850	0.381	9.455E-30	101
4075	Rituximab	65.000	80	0.850	0.376	1.783E-29	100
4075	Ibritumomab	61.200	80	0.850	0.383	1.100E-27	95
4075	Ublituximab	30.800	67	0.663	0.150	3.198E-04	28
5483	Rituximab	47.500	80	1.000	0.177	8.563E-21	75
